object_id,line_id,line_type,status,owner,voltage_kv,voltage_class,inferred,substation_1,substation_2,naics_desc,shape_length
5896,148370,AC; OVERHEAD,IN SERVICE,MISSISSIPPI POWER CO,115,100-161,Y,UNKNOWN110472,TAP142806,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,649.867792713363
5897,148358,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,TAP154195,TAP161690,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,293.913497724075
5898,148374,AC; OVERHEAD,IN SERVICE,CONSUMERS ENERGY CO,138,100-161,Y,UNKNOWN128347,TAP145650,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,64067.3197318741
5899,148375,AC; OVERHEAD,IN SERVICE,OHIO POWER CO,138,100-161,Y,UNKNOWN137331,TAP140023,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,36933.5266021031
5901,148373,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,161,100-161,Y,UNKNOWN132086,UNKNOWN136986,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3230.33680174512
5903,165537,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN135103,TAP135107,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,18516.8120743674
5904,165541,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN134955,TAP160861,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,139.464918405927
5909,148381,AC; OVERHEAD,IN SERVICE,POTOMAC ELECTRIC POWER CO,230,220-287,N,OAK GROVE,TALBERT TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,21360.6287231794
5910,148382,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,TAP152021,TAP152022,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1959.19757116667
5912,148386,AC; OVERHEAD,IN SERVICE,MISSISSIPPI POWER CO,115,100-161,Y,UNKNOWN109397,TAP144749,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,78.5405796229763
5913,148388,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,N,PANNELL,CLAY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,139328.660050786
5915,148389,AC; OVERHEAD,IN SERVICE,UNION ELECTRIC CO - (MO),161,100-161,Y,TAP138904,TAP138905,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2188.9055501173
5918,148392,AC; OVERHEAD,IN SERVICE,METROPOLITAN EDISON CO,115,100-161,Y,UNKNOWN125612,MOUNTAIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,338.353437592087
5919,148393,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,TAP140344,TAP140367,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,18380.019079514
5920,148394,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN113660,UNKNOWN113661,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,683.086605905034
5921,148397,AC; OVERHEAD,IN SERVICE,"EAST KENTUCKY POWER COOP, INC",161,100-161,N,GLASLOW,TAP153588,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4239.78656477733
5922,148398,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,161,100-161,Y,TAP144785,STURGIS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12070.6780536675
5923,148401,AC; OVERHEAD,IN SERVICE,SOUTHERN INDIANA GAS & ELEC CO,138,100-161,Y,UNKNOWN127558,PIGEON CREEK TRANS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6523.36622933214
5925,148404,AC; OVERHEAD,NOT AVAILABLE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN113980,TAP154639,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,29.1006458290992
5926,148405,AC; OVERHEAD,IN SERVICE,OTTER TAIL POWER CO,115,100-161,N,UNKNOWN130318,TAP133979,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,101.77282701506
5927,148408,AC; OVERHEAD,IN SERVICE,"EAST KENTUCKY POWER COOP, INC",345,345,Y,SPEED,TRIMBLE COUNTY STATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,49425.5184277108
5928,148409,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,230,220-287,Y,GREENVILLE,EVERETTS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,44295.0315030498
5929,148410,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109174,TAP143459,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17329.2469543668
5930,148411,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN117076,TAP139478,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2221.36355975687
5931,148416,AC; OVERHEAD,IN SERVICE,THE POTOMAC EDISON CO,138,100-161,Y,STONEWALL,FEAGAN'S MILL,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,23730.3973004131
5933,148427,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN111743,TAP142440,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,29229.7832130209
5934,148417,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,345,345,N,NEW SCOTLAND,TAP136075,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,67034.7158501597
5938,148421,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,N,UNKNOWN118021,UNKNOWN118256,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,143957.632707716
5940,148424,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,KENT COUNTY,DRUMROCK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2238.55127859843
5941,148430,AC; OVERHEAD,IN SERVICE,THE POTOMAC EDISON COMPANY,230,220-287,N,LIME KILN,DOUBS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14370.3545586971
5944,148443,AC; OVERHEAD,IN SERVICE,GULF POWER CO,115,100-161,Y,UNKNOWN120699,UNKNOWN120700,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3917.82159482463
5945,148444,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,230,220-287,Y,UNKNOWN111359,UNKNOWN111360,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3394.52484806249
5947,148432,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,500,500,N,KEYSTONE,JUNIATA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,250544.308455234
5506,147830,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN110204,TAP146058,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1996.77912468794
5490,147806,AC; OVERHEAD,IN SERVICE,EMPIRE DISTRICT ELECTRIC CO,161,100-161,Y,UNKNOWN117571,UNKNOWN121715,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3325.10720899762
5491,147874,AC; OVERHEAD,NOT AVAILABLE,NOT AVAILABLE,138,100-161,Y,UNIVERSITY (WE),NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,67.5638821775668
5492,147809,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,500,500,N,MARSHALL,SHAWNEE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,57259.278924776
5494,147812,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,161,100-161,Y,UNKNOWN108016,TYLER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1751.33860305777
5495,147832,AC; OVERHEAD,IN SERVICE,AMERICAN TRANSMISSION CO,138,100-161,N,TURTLE,ROCK RIVER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4011.19881259092
5496,147819,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,120,100-161,Y,UNKNOWN128396,BLOOMFIELD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15044.9069228712
5498,147822,AC; OVERHEAD,IN SERVICE,INDIANA MICHIGAN POWER CO,138,100-161,Y,CONCORD,TAP140156,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,28486.9276155253
5499,147823,AC; OVERHEAD,IN SERVICE,FLORIDA POWER & LIGHT CO,230,220-287,N,PUTNAM,KORONA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,62658.178272572
5500,163304,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,PLAINFIELD SOUTH,TAP160262,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,23125.3749476164
5502,147826,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN111174,UNKNOWN111509,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4947.14765751773
5003,147159,AC; OVERHEAD,IN SERVICE,NORTHERN INDIANA PUB SERV CO,138,100-161,Y,UNKNOWN122724,TAP138190,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11246.1454825657
5503,147827,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,N,CECIL LYNCH,UNKNOWN107784,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6885.52133131007
5004,147162,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,115,100-161,Y,ATHENS ENERGY,WYMAN HYDRO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34797.1723811046
5005,147163,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS COMPANY,115,100-161,Y,UNKNOWN117354,TAP142259,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,206.203922952002
5504,147828,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY FLORIDA, LLC",230,220-287,Y,TAP143327,LAKE TARPON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4287.43134954111
5006,147164,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,500,500,N,HOT SPRING GENERATING FACILITY,UNKNOWN117262,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,19611.1353414789
5505,147829,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,BAKER ST,TAP138729,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,80.4415526212983
6827,149608,AC; OVERHEAD,IN SERVICE,CITY OF KANSAS CITY - (KS),161,100-161,Y,UNKNOWN118108,BPU SOLAR FARM,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6497.30963445281
6828,149609,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY INDIANA, LLC",138,100-161,Y,COLLEGE CORNER,TAP137549,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,33640.4752202025
6829,149610,AC; OVERHEAD,IN SERVICE,NEW YORK STATE ELEC & GAS CORP,115,100-161,Y,TAP139102,TAP139103,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11.2261260410535
6831,142039,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,UNKNOWN125651,ALCOA MASSENA OPERATIONS - WEST PLANT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,44941.0999771865
6833,149611,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,115,100-161,Y,TAP136734,MASON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,37806.906657086
6834,149614,AC; OVERHEAD,NOT AVAILABLE,MIDWEST ENERGY INC,115,100-161,Y,COLBY,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,37.4287009509919
6835,149615,AC; OVERHEAD,IN SERVICE,ENTERGY MISSISSIPPI INC,115,100-161,Y,TAP142162,TAP142163,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6388.36386525635
6836,149616,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,N,UNKNOWN110324,TAP154600,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2078.04756034176
6837,149618,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN116442,TAP142609,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,496.917226840653
6838,149619,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,N,MUSKOGEE,PECAN CREEK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,46966.5585977516
6839,149620,AC; OVERHEAD,IN SERVICE,SOUTH CAROLINA ELECTRIC&GAS CO,115,100-161,Y,UNKNOWN122807,TAP142323,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7397.99806543759
6840,149621,AC; OVERHEAD,IN SERVICE,CITY OF HASTINGS - (NE),115,100-161,Y,WHELAN ENERGY CENTER,UNKNOWN132413,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,47012.7806486589
6842,149626,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,GALLATIN (TN),TAP155544,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4515.23076960126
6843,149631,AC; OVERHEAD,IN SERVICE,NORTHWESTERN ENERGY - (SD),230,220-287,Y,FORT THOMPSON,OAHE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,129322.539898152
6844,149632,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,TAP137257,TAP137259,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2980.28843223274
6845,149635,AC; OVERHEAD,IN SERVICE,KCP&L GREATER MISSOURI OPERATIONS CO.,161,100-161,Y,UNKNOWN121022,TAP138887,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14889.7789750363
6846,149636,AC; OVERHEAD,IN SERVICE,DAYTON POWER & LIGHT CO,138,100-161,Y,TAP137383,OVERLOOK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3550.79293238767
6848,149638,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN141211,TAP152416,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3809.3749134186
6850,163868,AC; OVERHEAD,IN SERVICE,LOUISVILLE GAS & ELECTRIC CO,138,100-161,Y,TAP160449,TAP160452,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3232.17726465935
6851,149639,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,N,UNKNOWN129384,TAP134634,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3684.45504769628
6852,149640,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,115,100-161,Y,TAP142052,TAP142056,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,20085.7932327196
6853,149644,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,230,220-287,Y,UNKNOWN112406,TAP148386,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,235.528253191766
6855,149650,AC; OVERHEAD,NOT AVAILABLE,VIRGINIA ELECTRIC & POWER CO,138,100-161,Y,LOWMOOR,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,136.343843218453
6856,149025,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,ALCOA MASSENA OPERATIONS - WEST PLANT,TAP141251,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7015.13576493138
6204,148755,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,N,ROCKWOOD,TAP152197,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,139.177111298787
6205,148756,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,115,100-161,Y,TAP147238,TAP147239,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14620.4206434937
6206,148758,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,TAP136786,LINCOLNVILLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,24811.0911462929
6207,148760,AC; OVERHEAD,IN SERVICE,FITCHBURG GAS AND ELECTRIC LIGHT COMPANY,115,100-161,Y,TAP139725,PRATTS JUNCTION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12740.178067012
6208,148761,AC; OVERHEAD,IN SERVICE,CONSUMERS ENERGY CO,138,100-161,Y,UNKNOWN128619,UNKNOWN128620,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,998.418843912584
6209,148762,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,500,500,N,SEQUOYAH,WATTS BAR POWER STATION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,68430.1620277196
6210,148768,AC; OVERHEAD,IN SERVICE,ENTERGY MISSISSIPPI INC,500,500,Y,FRANKLIN,GRAND GULF,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,82870.8690149848
6212,148876,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109176,TAP155920,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9280.43970648459
6214,148772,AC; OVERHEAD,IN SERVICE,OKLAHOMA GAS & ELECTRIC CO,161,100-161,Y,TAP148835,VBI,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6658.57874114566
6215,148774,AC; OVERHEAD,IN SERVICE,UNION ELECTRIC CO - (MO),161,100-161,Y,UNKNOWN117925,UNKNOWN121011,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11755.9225821338
6216,148776,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,230,220-287,Y,UNKNOWN110639,UNKNOWN110847,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7234.10879233695
6217,148787,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,500,500,Y,AUTAUGAVILLE,SNOWDOUN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,53318.0791144262
6218,148789,AC; OVERHEAD,IN SERVICE,"WOLVERINE PWR SUPPLY COOP, INC",138,100-161,Y,FOUR MILE HYDROPOWER PROJECT,UNKNOWN143782,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9428.28123949127
6219,148790,AC; OVERHEAD,IN SERVICE,TENNESSEE VALLEY AUTHORITY,161,100-161,Y,TUSCULUM,TAP152102,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,145.379677862239
6221,148778,AC; OVERHEAD,IN SERVICE,UNION ELECTRIC CO - (MO),345,345,N,UNKNOWN117844,THOMAS HILL STATION (345KV),ELECTRIC BULK POWER TRANSMISSION AND CONTROL,114690.755440916
6222,148779,AC; OVERHEAD,IN SERVICE,AMERICAN TRANSMISSION CO,138,100-161,N,STONY BROOK,LAKEHEAD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7136.95798025031
6224,165549,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN114729,TAP160923,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,85.2196841815406
6225,148780,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN107666,WALTON BAINBRIDGE POWER FACILITY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12303.092945662
6229,143586,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN POWER ADMINISTRATION,161,100-161,N,UNKNOWN107787,UNKNOWN117758,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,66660.5251954928
6231,145403,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN POWER ADMINISTRATION,161,100-161,N,R.S. KERR,UNKNOWN118964,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,42487.008509981
6233,148795,AC; OVERHEAD,IN SERVICE,COMMONWEALTH EDISON CO,345,345,N,UNKNOWN133790,ZION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11882.7057814704
6234,145732,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN POWER ADMINISTRATION,161,100-161,N,OZARK,TAP154816,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13923.0707781668
6235,148799,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP142341,TAP142342,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2377.01964048339
6857,149652,AC; OVERHEAD,IN SERVICE,VIRGINIA ELECTRIC & POWER CO,115,100-161,Y,UNKNOWN117012,TAP139230,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,352.798001407228
6859,149656,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,Y,UNKNOWN135915,MILLSTONE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,487.164683647046
6860,149657,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,UNKNOWN125296,TAP139804,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,49.2525757889284
6861,149658,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,345,345,N,PANNELL,CLAY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,139283.057440503
6862,149653,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109099,TAP142776,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8051.66812973055
6864,121414,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN POWER ADMINISTRATION,161,100-161,N,WEBBERS FALLS,UNKNOWN118924,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,123575.953884385
6865,149663,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN111317,CLIFFSIDE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1197.88727425936
6866,149664,AC; OVERHEAD,IN SERVICE,"PIONEER ELECTRIC COOP, INC - (KS)",115,100-161,N,UNKNOWN119559,UNKNOWN119627,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,54941.0640648382
6867,149666,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY CAROLINAS, LLC",100,100-161,Y,UNKNOWN111204,UNKNOWN111317,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15271.6372241696
6871,149670,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,345,345,N,ALBION ROAD,COOPERS MILLS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,47106.8791393887
6872,149671,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN115159,TAP148004,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11059.7726299388
6873,149672,AC; OVERHEAD,IN SERVICE,DUKE ENERGY PROGRESS - (NC),230,220-287,Y,UNKNOWN111657,TAP148460,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1896.57082816801
6874,149673,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,UNKNOWN109284,H NEELY HENRY DAM,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14914.5900149533
6875,149676,AC; OVERHEAD,IN SERVICE,ALABAMA POWER CO,115,100-161,Y,TAP142719,TAP142720,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1970.55363731192
6876,149677,AC; OVERHEAD,IN SERVICE,APPALACHIAN POWER CO,138,100-161,N,UNKNOWN121155,ROANOKE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13376.4335672977
6878,149678,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,115,100-161,Y,WATERBORO,WEST BUXTON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17980.9585907692
6879,149679,AC; OVERHEAD,IN SERVICE,NIAGARA MOHAWK POWER CORP.,115,100-161,Y,CAVANAUGH,TAP140362,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,229.942433299987
6880,111035,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN POWER ADMINISTRATION,161,100-161,Y,AECC JONESBORO NORTH,UNKNOWN121128,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12471.7891868919
6881,149682,AC; OVERHEAD,IN SERVICE,GEORGIA POWER CO,115,100-161,Y,UNKNOWN112382,TAP142195,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,32236.5741722969
6886,149683,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN114648,TAP154196,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,283.618796605608
6889,149695,AC; OVERHEAD,IN SERVICE,CENTRAL MAINE POWER CO,115,100-161,Y,TAP136785,HIGHLAND,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10678.4796803875
6890,149697,AC; OVERHEAD,IN SERVICE,PROGRESS ENERGY CAROLINAS INC,115,100-161,Y,UNKNOWN112296,TAP147238,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,128.126998907963
6892,149700,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,TAP138249,ELECTRIC LIGHT 345 KV,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3407.0165134641
6893,117817,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN POWER ADMINISTRATION,161,100-161,Y,UNKNOWN121126,AECC JONESBORO NORTH,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,15292.2298590771
6236,148802,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,JOLIET,TAP138218,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2417.11015444592
6237,148803,AC; OVERHEAD,IN SERVICE,DUQUESNE LIGHT CO,138,100-161,Y,UNKNOWN124798,UNKNOWN124800,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,259.076358167084
6239,148801,AC; OVERHEAD,IN SERVICE,WOLVERINE POWER SUPPLY COOP,138,100-161,Y,UNKNOWN128728,TAP140398,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2248.67978104985
6241,148809,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,TAP137172,LESTER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1162.82986201434
6242,148810,AC; OVERHEAD,IN SERVICE,NSTAR ELECTRIC COMPANY,115,100-161,Y,REVERE,LYNN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10921.5877620972
6243,148811,AC; OVERHEAD,IN SERVICE,"DUKE ENERGY FLORIDA, LLC",115,100-161,N,SWIFT CREEK,JASPER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14156.9643614412
6246,148821,AC; OVERHEAD,IN SERVICE,DUKE ENERGY INDIANA INC,138,100-161,Y,TAP137552,BATESVILLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,274.074993468288
6247,149066,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,Y,UNKNOWN123124,TAP138270,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2943.57794154598
6248,148822,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,Y,UNKNOWN134922,RISER155630,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3290.25879030151
6251,148875,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,100,100-161,Y,UNKNOWN114423,UNKNOWN114425,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8997.26968809379
6252,148825,AC; OVERHEAD,IN SERVICE,NEW YORK STATE ELEC & GAS CORP,115,100-161,Y,UNKNOWN127643,TAP135947,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13901.2821798701
6255,148829,AC; OVERHEAD,IN SERVICE,ENTERGY ARKANSAS INC,115,100-161,Y,UNKNOWN107829,TAP142049,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7576.11242469532
